0.5,0.942124850847996,0.9510788440218,0.858548429796332,0.927693287382279,0.735059322633963
1,0.923657156378234,0.948485457385005,0.797687856542901,0.94780304824732,0.730463271569423
1.5,0.917906564770446,0.958601149004567,0.736933558530343,0.967884669294029,0.734637476654448
2,0.907499593400035,0.962826016665883,0.689542329253594,0.968068883737881,0.727100571896373
2.5,0.908399968667764,0.971327152891596,0.674247619937942,0.970513466968561,0.723817444912016
3,0.908912656360593,0.97520033533526,0.663868842283571,0.95760927418051,0.738090178114855
3.5,0.904792406583088,0.961063755372568,0.680492135706659,0.943816378660665,0.718447842366775
4,0.904647171361811,0.966833083702315,0.661948784728405,0.940972633204268,0.720898839514738
4.5,0.899008693715528,0.958973912129967,0.664658707208187,0.930497111668901,0.73151306830053
5,0.899244675910849,0.953864181202542,0.676966120157252,0.945184071464192,0.741260519207352
5.5,0.901274190467171,0.952596765325868,0.69365923287793,0.941372481172456,0.732978243131518
6,0.915205975253891,0.969834631165208,0.670758686731897,0.964473757648602,0.719724474605084
6.5,0.93115370922749,1.00091991983595,0.693797349090301,1.00226884858195,0.692576395749019
7,0.943889652857922,1.0002384991083,0.749632305435343,0.983965848167651,0.739772462947381
7.5,0.953099321733697,1.0004581753237,0.77849990531521,0.929988234449158,0.819083124630732
8,0.962086453556523,1.00046190601498,0.795700690198975,0.899775225177419,0.844273318773835
8.5,0.96027083919433,1.00076360929271,0.738582741942562,0.888013251616647,0.862259557603814
9,0.931537184629337,1.00043447319449,0.727110580984667,0.979156214704924,0.809864387941586
9.5,0.920998870423747,1.000383774989,0.71288915699128,0.987291752669471,0.806597269005199
10,0.917224776699869,0.992498526449507,0.707589493952775,0.99298042056436,0.776142361911357
10.5,0.893482354914313,0.95617024797443,0.680896205011897,0.908930425939294,0.758238033978967
11,0.891796012934526,0.952468945957032,0.659632021117365,0.849270920372174,0.769700709123486
11.5,0.890475608096772,0.932391066008317,0.682246917473003,0.880074595943265,0.76803087302786
12,0.890803336283542,0.941627149642117,0.670116463653048,0.883192578595006,0.790786748493636
12.5,0.890098293320644,0.951049376165591,0.674124805173799,0.886123342555505,0.781106955170529
13,0.893641607447647,0.942655167627927,0.680310739435177,0.888495315561562,0.768498334836533
13.5,0.91123230205871,0.977152599383267,0.662162697970726,0.995554126599919,0.799532026512245
14,0.888065868676682,0.932662270991445,0.688792610298432,0.884887162636567,0.771155637461923
14.5,0.889720973514376,0.93195085937127,0.70512855943698,0.885478088146558,0.764479087656974
15,0.893847984436295,0.934091667737114,0.724455043244887,0.84989350022602,0.787173753151548
15.5,0.892558539144641,0.932690719515929,0.715427798171789,0.859048006527062,0.788017877522418
16,0.891124405821936,0.934205791913215,0.697509417914886,0.887200505153492,0.770880773518913
16.5,0.90177515775311,0.936728377946697,0.728635672417816,0.882449839650356,0.781711598448649
17,0.907849582258042,0.95038586963137,0.693254056383382,0.90385868330107,0.782072778694072
17.5,0.937825525259823,1.00046210821257,0.672696905898817,0.975559622167076,0.76881659499979
18,0.969529652007806,1.00159505235345,0.739250110239051,0.990692495694272,0.756638639100425
18.5,0.987369191455528,1.00100320184679,0.770449821159101,1.00081086982653,0.732251268055651
19,1.00073910078304,1.00069655952907,0.727517757623792,1.00044529214604,0.73851527271935
19.5,1.00087588591278,1.00085665679832,0.748631800974324,1.00080686086534,0.762808749934252
20,1.00044050101692,1.00042011558996,0.722137541068055,0.963774467440929,0.739844275622058
20.5,1.00032879101813,1.00042319032639,0.742323025607449,0.967387876967969,0.719752979040833
21,1.00035280705048,1.00049375799364,0.755553029934979,1.00023487467327,0.715329065703946
21.5,1.00028114298472,1.00025697026482,0.784730198838325,1.00021592354249,0.7877914802545
22,1.00047232838217,1.00067523130695,0.807135210310524,1.00046004535125,0.754567108316129
22.5,0.981365717482119,1.00029635991107,0.757472799236973,1.00050597236471,0.749086122739069
23,0.983870527139417,0.999991478470265,0.802687463765032,1.00004151052065,0.754955801033921
23.5,0.705613312026145,1.00010482700328,0.298594919488047,0.924074338697701,0.799581950698415
24,0.394960920505221,0.485843204962626,0.224617769679753,1.00029993687931,0.123404760870448
