0.5,807.990277114995,532.350927069517,431.749614975965,398.987839784262,398.275194355328
1,807.990277114995,533.522406477575,434.172682902367,403.39454971398,402.171702821771
1.5,807.990277114995,534.666744477124,438.235826075129,406.854205859449,405.626740554577
2,807.990277114995,540.662981984886,446.945018587033,419.08939328704,417.678581574836
2.5,807.990277114995,541.377754657649,447.889988324656,419.011547268512,418.038707349976
3,807.990277114995,541.383224050432,449.548055206738,420.878836911888,419.804803335583
3.5,807.990277114995,541.496492647899,451.414338927166,422.660070480415,421.360390418064
4,807.990277114995,539.246096061362,449.806761050996,420.797945497573,419.49913194422
4.5,807.990277114995,539.614409008947,449.921313043767,420.116476383298,419.144584949486
5,807.990277114995,538.998240923988,448.276846681131,420.522968819412,419.233902391496
5.5,807.990277114995,541.577357592353,449.013859831318,420.697341708825,419.649336786396
6,807.990277114995,539.068661259073,444.340232306399,414.457318183958,413.236388139173
6.5,807.990277114995,538.255845528558,441.547473778883,413.537435008335,412.394424465123
7,807.990277114995,538.104603920297,441.21430775671,412.550238592972,411.498031986545
7.5,807.990277114995,539.142838222841,435.948767681889,407.04361468958,405.953801757243
8,807.990277114995,539.810825300762,440.887064390219,412.255889302758,411.425598521278
8.5,807.990277114995,540.851064421998,439.852056562547,413.506397399926,412.579793106328
9,807.990277114995,538.242932152041,437.002545137633,410.469903823684,409.89742968735
9.5,807.990277114995,537.5716289297,437.611786431577,414.083491916344,413.446773505282
10,807.990277114995,538.354437137092,441.88871097216,421.160611999808,420.450135421521
10.5,807.990277114995,540.762215903248,448.548618141476,429.815523775488,429.151693585124
11,807.990277114995,540.810306536924,450.74684843107,433.780626475148,433.188777505377
11.5,807.990277114995,540.297962975572,451.260037665532,436.330276004761,436.195178038995
12,807.990277114995,540.462409193298,451.556850196916,436.580208253209,436.602767019457
12.5,807.990277114995,540.049065565222,451.747573934625,437.677749545746,437.354922041408
13,807.990277114995,541.642619981711,454.461915880985,440.587916574472,439.880536845064
13.5,807.990277114995,540.195491844901,452.584595129447,438.537111400421,438.656114898625
14,807.990277114995,538.941802027949,452.014796110101,437.878742667037,437.86398345069
14.5,807.990277114995,539.810531144298,452.519750152879,438.930975229492,438.372762856484
15,807.990277114995,540.046524836835,453.638314854681,438.782989970075,438.907316607646
15.5,807.990277114995,537.948100465357,449.622421058804,435.513252143773,434.585095483383
16,807.990277114995,537.689482063035,450.981051765789,436.103703724778,436.213114295786
16.5,807.990277114995,539.883365909621,451.703132818597,436.921831999749,436.630101998674
17,807.990277114995,539.917320503687,452.496107882258,437.54662831948,437.556636395211
17.5,807.990277114995,538.397656130221,447.979221800449,432.451527942737,431.231186301619
18,807.990277114995,537.799754868618,443.742294753582,425.761154975927,426.05371861904
18.5,807.990277114995,538.970030458958,442.146669843219,423.355759455832,422.6279669544
19,807.990277114995,536.26089658214,437.828799130996,417.333598191424,417.450443776626
19.5,807.990277114995,535.825793506516,434.517021212583,414.0518444639,413.786187625034
20,807.990277114995,530.052081556169,426.681485648055,404.630898548628,404.067937480384
20.5,807.990277114995,533.378935495094,429.189304047879,406.843907091663,406.845977996386
21,807.990277114995,534.007338774685,426.088301710289,404.983010151157,404.463258256873
21.5,807.990277114995,535.039321598044,424.949871257,402.682224626807,402.102392662497
22,807.990277114995,534.518941409485,425.304696486513,401.42175000391,401.043723972035
22.5,807.990277114995,537.032821449637,429.012160641252,404.071317806623,402.213788017728
23,807.990277114995,537.309536173913,433.851612610503,406.210551076831,406.538237922522
23.5,807.990277114995,537.599425983266,434.332878263578,407.688132932592,406.997860097537
24,807.990277114995,536.900992152646,435.343705953021,407.851941900547,407.285807585743
